product_code;name;producer_code;category;producer;short_description;description;price;currency;availability;unit;delivery;stock;active;seo_title;vat;images 1
PKM-TWM-141;Bloodmoon Ursaluna ex;141;Karty Pokémon > Scarlet & Violet > Twilight Masquerade;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Bloodmoon Ursaluna ex</strong></li><li style=""margin-top:0.3em;"">Zestaw: Twilight Masquerade</li><li style=""margin-top:0.3em;"">Numer karty: 141</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Bloodmoon Ursaluna ex – Pokémon TCG</h2><p><strong>Zestaw:</strong> Twilight Masquerade<br><strong>Numer karty:</strong> 141<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Twilight-Masquerade"">pozostałe oferty</a>.</p></div>";8.76;PLN;1;szt.;3 dni;1;1;Bloodmoon Ursaluna ex 141 Twilight Masquerade;23%;https://sklep839679.shoparena.pl/upload/images/4/img1715.jpg
PKM-TWM-173;Infernape;173;Karty Pokémon > Scarlet & Violet > Twilight Masquerade;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Infernape</strong></li><li style=""margin-top:0.3em;"">Zestaw: Twilight Masquerade</li><li style=""margin-top:0.3em;"">Numer karty: 173</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Infernape – Pokémon TCG</h2><p><strong>Zestaw:</strong> Twilight Masquerade<br><strong>Numer karty:</strong> 173<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. 400.68 PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Twilight-Masquerade"">pozostałe oferty</a>.</p></div>";52.22;PLN;1;szt.;3 dni;1;1;Infernape 173 Twilight Masquerade;23%;https://sklep839679.shoparena.pl/upload/images/4/img1716.jpg
PKM-TWM-186;Tatsugiri;186;Karty Pokémon > Scarlet & Violet > Twilight Masquerade;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Tatsugiri</strong></li><li style=""margin-top:0.3em;"">Zestaw: Twilight Masquerade</li><li style=""margin-top:0.3em;"">Numer karty: 186</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Tatsugiri – Pokémon TCG</h2><p><strong>Zestaw:</strong> Twilight Masquerade<br><strong>Numer karty:</strong> 186<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. 745.96 PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Twilight-Masquerade"">pozostałe oferty</a>.</p></div>";61.61;PLN;1;szt.;3 dni;1;1;Tatsugiri 186 Twilight Masquerade;23%;https://sklep839679.shoparena.pl/upload/images/4/img1717.jpg
PKM-CRZ-11;Lunatone;11;Karty Pokémon > Sword & Shield > Crown Zenith;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Lunatone</strong></li><li style=""margin-top:0.3em;"">Zestaw: Crown Zenith</li><li style=""margin-top:0.3em;"">Numer karty: 11</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Lunatone – Pokémon TCG</h2><p><strong>Zestaw:</strong> Crown Zenith<br><strong>Numer karty:</strong> 11<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Crown-Zenith"">pozostałe oferty</a>.</p></div>";22.90;PLN;1;szt.;3 dni;1;1;Lunatone 11 Crown Zenith;23%;https://sklep839679.shoparena.pl/upload/images/4/img1718.jpg
PKM-LOR-57;Magnezone VSTAR;57;Karty Pokémon > Sword & Shield > Lost Origin;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Magnezone VSTAR</strong></li><li style=""margin-top:0.3em;"">Zestaw: Lost Origin</li><li style=""margin-top:0.3em;"">Numer karty: 57</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Magnezone VSTAR – Pokémon TCG</h2><p><strong>Zestaw:</strong> Lost Origin<br><strong>Numer karty:</strong> 57<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Lost-Origin"">pozostałe oferty</a>.</p></div>";4.04;PLN;1;szt.;3 dni;1;1;Magnezone VSTAR 57 Lost Origin;23%;https://sklep839679.shoparena.pl/upload/images/4/img1719.jpg
PKM-ROS-5R;Beautifly;5;Karty Pokémon > XY > Roaring Skies;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Beautifly</strong></li><li style=""margin-top:0.3em;"">Zestaw: Roaring Skies</li><li style=""margin-top:0.3em;"">Numer karty: 5</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Beautifly – Pokémon TCG</h2><p><strong>Zestaw:</strong> Roaring Skies<br><strong>Numer karty:</strong> 5<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Roaring-Skies"">pozostałe oferty</a>.</p></div>";6.55;PLN;1;szt.;3 dni;1;1;Beautifly 5 Roaring Skies;23%;https://sklep839679.shoparena.pl/upload/images/4/img1721.jpg
PKM-BKP-69R;Gabite;69;Karty Pokémon > XY > BREAKpoint;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Gabite</strong></li><li style=""margin-top:0.3em;"">Zestaw: BREAKpoint</li><li style=""margin-top:0.3em;"">Numer karty: 69</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Gabite – Pokémon TCG</h2><p><strong>Zestaw:</strong> BREAKpoint<br><strong>Numer karty:</strong> 69<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/BREAKpoint"">pozostałe oferty</a>.</p></div>";6.30;PLN;1;szt.;3 dni;1;1;Gabite 69 BREAKpoint;23%;https://sklep839679.shoparena.pl/upload/images/4/img1722.jpg
PKM-ASR-18;Hisuian Lilligant VSTAR;18;Karty Pokémon > Sword & Shield > Astral Radiance;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Hisuian Lilligant VSTAR</strong></li><li style=""margin-top:0.3em;"">Zestaw: Astral Radiance</li><li style=""margin-top:0.3em;"">Numer karty: 18</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: </li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Hisuian Lilligant VSTAR – Pokémon TCG</h2><p><strong>Zestaw:</strong> Astral Radiance<br><strong>Numer karty:</strong> 18<br><strong>Typ:</strong> <br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Astral-Radiance"">pozostałe oferty</a>.</p></div>";7.86;PLN;1;szt.;3 dni;1;1;Hisuian Lilligant VSTAR 18 Astral Radiance;23%;https://sklep839679.shoparena.pl/upload/images/4/img1723.jpg
PKM-BKT-54H;Magnezone;54;Karty Pokémon > XY > BREAKthrough;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Magnezone</strong></li><li style=""margin-top:0.3em;"">Zestaw: BREAKthrough</li><li style=""margin-top:0.3em;"">Numer karty: 54</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Holo</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Magnezone – Pokémon TCG</h2><p><strong>Zestaw:</strong> BREAKthrough<br><strong>Numer karty:</strong> 54<br><strong>Typ:</strong> Holo<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/BREAKthrough"">pozostałe oferty</a>.</p></div>";7.85;PLN;1;szt.;3 dni;1;1;Magnezone 54 BREAKthrough;23%;https://sklep839679.shoparena.pl/upload/images/4/img1724.jpg
PKM-GEN-41R;Machoke;41;Karty Pokémon > XY > Generations;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Machoke</strong></li><li style=""margin-top:0.3em;"">Zestaw: Generations</li><li style=""margin-top:0.3em;"">Numer karty: 41</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Machoke – Pokémon TCG</h2><p><strong>Zestaw:</strong> Generations<br><strong>Numer karty:</strong> 41<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Generations"">pozostałe oferty</a>.</p></div>";5.10;PLN;1;szt.;3 dni;1;1;Machoke 41 Generations;23%;https://sklep839679.shoparena.pl/upload/images/4/img1725.jpg
PKM-PRC-99R;Doublade;99;Karty Pokémon > XY > Primal Clash;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Doublade</strong></li><li style=""margin-top:0.3em;"">Zestaw: Primal Clash</li><li style=""margin-top:0.3em;"">Numer karty: 99</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Doublade – Pokémon TCG</h2><p><strong>Zestaw:</strong> Primal Clash<br><strong>Numer karty:</strong> 99<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Primal-Clash"">pozostałe oferty</a>.</p></div>";2.25;PLN;1;szt.;3 dni;1;1;Doublade 99 Primal Clash;23%;https://sklep839679.shoparena.pl/upload/images/4/img1726.jpg
PKM-AOR-72R;Energy Recycler;72;Karty Pokémon > XY > Ancient Origins;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Energy Recycler</strong></li><li style=""margin-top:0.3em;"">Zestaw: Ancient Origins</li><li style=""margin-top:0.3em;"">Numer karty: 72</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Energy Recycler – Pokémon TCG</h2><p><strong>Zestaw:</strong> Ancient Origins<br><strong>Numer karty:</strong> 72<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Ancient-Origins"">pozostałe oferty</a>.</p></div>";6.55;PLN;1;szt.;3 dni;1;1;Energy Recycler 72 Ancient Origins;23%;https://sklep839679.shoparena.pl/upload/images/4/img1727.jpg
PKM-BKT-125R;Starly;125;Karty Pokémon > XY > BREAKthrough;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Starly</strong></li><li style=""margin-top:0.3em;"">Zestaw: BREAKthrough</li><li style=""margin-top:0.3em;"">Numer karty: 125</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Starly – Pokémon TCG</h2><p><strong>Zestaw:</strong> BREAKthrough<br><strong>Numer karty:</strong> 125<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/BREAKthrough"">pozostałe oferty</a>.</p></div>";2.55;PLN;1;szt.;3 dni;1;1;Starly 125 BREAKthrough;23%;https://sklep839679.shoparena.pl/upload/images/4/img1728.jpg
PKM-GEN-55R;Doduo;55;Karty Pokémon > XY > Generations;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Doduo</strong></li><li style=""margin-top:0.3em;"">Zestaw: Generations</li><li style=""margin-top:0.3em;"">Numer karty: 55</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Doduo – Pokémon TCG</h2><p><strong>Zestaw:</strong> Generations<br><strong>Numer karty:</strong> 55<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Generations"">pozostałe oferty</a>.</p></div>";3.90;PLN;1;szt.;3 dni;1;1;Doduo 55 Generations;23%;https://sklep839679.shoparena.pl/upload/images/4/img1729.jpg
PKM-STS-105R;Special Charge;105;Karty Pokémon > XY > Steam Siege;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Special Charge</strong></li><li style=""margin-top:0.3em;"">Zestaw: Steam Siege</li><li style=""margin-top:0.3em;"">Numer karty: 105</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Special Charge – Pokémon TCG</h2><p><strong>Zestaw:</strong> Steam Siege<br><strong>Numer karty:</strong> 105<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Steam-Siege"">pozostałe oferty</a>.</p></div>";9.90;PLN;1;szt.;3 dni;1;1;Special Charge 105 Steam Siege;23%;https://sklep839679.shoparena.pl/upload/images/4/img1730.jpg
PKM-BKT-93R;Inkay;93;Karty Pokémon > XY > BREAKthrough;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Inkay</strong></li><li style=""margin-top:0.3em;"">Zestaw: BREAKthrough</li><li style=""margin-top:0.3em;"">Numer karty: 93</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Inkay – Pokémon TCG</h2><p><strong>Zestaw:</strong> BREAKthrough<br><strong>Numer karty:</strong> 93<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/BREAKthrough"">pozostałe oferty</a>.</p></div>";2.36;PLN;1;szt.;3 dni;1;1;Inkay 93 BREAKthrough;23%;https://sklep839679.shoparena.pl/upload/images/4/img1731.jpg
PKM-PRC-89R;Drilbur;89;Karty Pokémon > XY > Primal Clash;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Drilbur</strong></li><li style=""margin-top:0.3em;"">Zestaw: Primal Clash</li><li style=""margin-top:0.3em;"">Numer karty: 89</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Drilbur – Pokémon TCG</h2><p><strong>Zestaw:</strong> Primal Clash<br><strong>Numer karty:</strong> 89<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/Primal-Clash"">pozostałe oferty</a>.</p></div>";2.35;PLN;1;szt.;3 dni;1;1;Drilbur 89 Primal Clash;23%;https://sklep839679.shoparena.pl/upload/images/4/img1732.jpg
PKM-BKT-128R;Chatot;128;Karty Pokémon > XY > BREAKthrough;Pokémon;"<ul style=""margin:0 0 0.7em 1.2em; padding:0; font-size:1.14em;""><li><strong>Chatot</strong></li><li style=""margin-top:0.3em;"">Zestaw: BREAKthrough</li><li style=""margin-top:0.3em;"">Numer karty: 128</li><li style=""margin-top:0.3em;"">Stan: NM</li><li style=""margin-top:0.3em;"">Typ: Reverse</li></ul>";"<div style=""font-size:1.10em;line-height:1.7;""><h2 style=""margin:0 0 0.4em 0;"">Chatot – Pokémon TCG</h2><p><strong>Zestaw:</strong> BREAKthrough<br><strong>Numer karty:</strong> 128<br><strong>Typ:</strong> Reverse<br><strong>Stan:</strong> NM</p><div style=""display:flex;align-items:center;margin:0.5em 0;""><img src=""https://www.pngkey.com/png/full/231-2310791_psa-grading-standards-professional-sports-authenticator.png"" alt=""PSA 10"" style=""height:24px;width:auto;margin-right:0.4em;""/><span>Wartość tej karty w ocenie PSA 10 (2025-09-11): ok. ??? PLN</span></div><p>Dlaczego warto kupić w Kartoteka.shop?</p><ul><li>Oryginalne karty Pokémon</li><li>Bezpieczna wysyłka i solidne opakowanie</li><li>Profesjonalna obsługa klienta</li></ul><p>Jeśli szukasz więcej kart z tego setu – sprawdź <a href=""https://kartoteka.shop/pl/c/BREAKthrough"">pozostałe oferty</a>.</p></div>";3.41;PLN;1;szt.;3 dni;1;1;Chatot 128 BREAKthrough;23%;https://sklep839679.shoparena.pl/upload/images/4/img1733.jpg
